,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#,Time
64,5407,127,683,4597,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,64.0
65,5396,127,626,4643,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,65.0
66,5387,126,573,4688,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,66.0
67,5383,126,519,4738,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,67.0
68,5378,124,469,4785,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,68.0
69,5372,123,431,4818,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,69.0
70,5368,123,400,4845,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,70.0
71,5362,123,369,4870,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,71.0
72,5359,123,341,4895,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,72.0
73,5355,123,310,4922,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,73.0
74,5351,123,280,4948,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,74.0
75,5348,123,261,4964,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,75.0
76,5344,123,236,4985,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,76.0
77,5343,123,214,5006,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,77.0
78,5343,123,195,5025,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,78.0
79,5341,123,175,5043,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,79.0
80,5340,123,159,5058,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,80.0
81,5339,123,147,5069,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,81.0
82,5338,123,139,5076,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,82.0
83,5338,123,125,5090,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,83.0
84,5338,123,115,5100,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,84.0
85,5337,123,98,5116,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,85.0
86,5337,123,91,5123,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,86.0
87,5332,123,79,5130,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,87.0
88,5332,123,72,5137,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,88.0
89,5332,123,67,5142,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,89.0
90,5332,123,60,5149,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,90.0
91,5332,123,54,5155,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,91.0
92,5332,123,44,5165,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,92.0
93,5332,123,41,5168,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,93.0
94,5331,123,35,5173,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,94.0
95,5331,123,34,5174,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,95.0
96,5331,123,32,5176,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,96.0
97,5331,123,29,5179,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,97.0
98,5331,123,27,5181,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,98.0
99,5331,123,25,5183,10000.0,0.1,0.5,28.0,0.02,0.0,1.0,99.0
100,10000,9006,994,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,0.0
101,10000,8930,1070,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,1.0
102,10000,8824,1176,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,2.0
103,10000,8683,1317,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,3.0
104,10000,8526,1474,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,4.0
105,9999,8334,1665,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,5.0
106,9999,8092,1907,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,6.0
107,9995,7838,2157,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,7.0
108,9991,7508,2483,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,8.0
109,9986,7147,2839,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,9.0
110,9977,6765,3212,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,10.0
111,9964,6373,3591,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,11.0
112,9952,5936,4016,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,12.0
113,9931,5493,4438,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,13.0
114,9904,5058,4846,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,14.0
115,9696,4614,5082,0,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,15.0
116,9366,4212,5153,1,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,16.0
117,9022,3814,5207,1,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,17.0
118,8700,3490,5207,3,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,18.0
119,8363,3169,5188,6,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,19.0
120,8040,2883,5147,10,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,20.0
121,7708,2616,5074,18,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,21.0
122,7434,2401,5004,29,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,22.0
123,7244,2192,4999,53,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,23.0
124,7067,1990,5000,77,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,24.0
125,6887,1778,5000,109,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,25.0
126,6735,1591,5000,144,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,26.0
127,6640,1451,5003,186,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,27.0
128,6551,1298,5000,253,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,28.0
129,6452,1146,5000,306,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,29.0
130,6372,1010,4995,367,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,30.0
131,6328,922,4964,442,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,31.0
132,6298,810,4958,530,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,32.0
133,6255,733,4883,639,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,33.0
134,6211,646,4818,747,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,34.0
135,6175,565,4748,862,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,35.0
136,6138,513,4653,972,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,36.0
137,6101,450,4541,1110,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,37.0
138,6071,398,4436,1237,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,38.0
139,6037,350,4290,1397,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,39.0
140,6006,316,4131,1559,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,40.0
141,5976,290,3969,1717,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,41.0
142,5951,260,3802,1889,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,42.0
143,5920,237,3619,2064,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,43.0
144,5879,213,3429,2237,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,44.0
145,5849,203,3246,2400,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,45.0
146,5825,186,3043,2596,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,46.0
147,5798,174,2852,2772,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,47.0
148,5771,169,2639,2963,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,48.0
149,5751,161,2447,3143,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,49.0
150,5729,157,2269,3303,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,50.0
151,5715,153,2114,3448,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,51.0
152,5699,148,1953,3598,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,52.0
153,5683,145,1822,3716,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,53.0
154,5658,142,1677,3839,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,54.0
155,5641,139,1544,3958,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,55.0
156,5626,137,1438,4051,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,56.0
157,5609,136,1329,4144,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,57.0
158,5597,136,1219,4242,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,58.0
159,5585,135,1126,4324,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,59.0
160,5573,134,1044,4395,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,60.0
161,5563,134,961,4468,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,61.0
162,5552,133,894,4525,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,62.0
163,5543,133,820,4590,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,63.0
164,5535,131,771,4633,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,64.0
165,5530,131,696,4703,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,65.0
166,5526,130,641,4755,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,66.0
167,5521,129,594,4798,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,67.0
168,5517,129,549,4839,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,68.0
169,5512,129,506,4877,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,69.0
170,5506,129,468,4909,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,70.0
171,5499,129,419,4951,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,71.0
172,5493,129,376,4988,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,72.0
173,5481,129,330,5022,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,73.0
174,5478,129,294,5055,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,74.0
175,5474,129,266,5079,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,75.0
176,5472,129,242,5101,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,76.0
177,5471,129,224,5118,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,77.0
178,5470,129,206,5135,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,78.0
179,5468,129,188,5151,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,79.0
180,5465,129,167,5169,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,80.0
181,5464,129,149,5186,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,81.0
182,5460,129,125,5206,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,82.0
183,5458,129,109,5220,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,83.0
184,5457,129,90,5238,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,84.0
185,5456,129,78,5249,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,85.0
186,5456,129,72,5255,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,86.0
187,5454,129,65,5260,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,87.0
188,5454,129,61,5264,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,88.0
189,5451,129,54,5268,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,89.0
190,5449,129,47,5273,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,90.0
191,5448,129,41,5278,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,91.0
192,5447,129,32,5286,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,92.0
193,5447,129,30,5288,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,93.0
194,5447,129,28,5290,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,94.0
195,5447,129,26,5292,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,95.0
196,5447,129,26,5292,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,96.0
197,5447,129,22,5296,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,97.0
198,5447,129,20,5298,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,98.0
199,5447,129,18,5300,10000.0,0.1,0.5,28.0,0.02,0.0,2.0,99.0
200,10000,8969,1031,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,0.0
201,10000,8869,1131,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,1.0
202,10000,8742,1258,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,2.0
203,10000,8586,1414,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,3.0
204,10000,8400,1600,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,4.0
205,10000,8213,1787,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,5.0
206,9999,7931,2068,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,6.0
207,9998,7629,2369,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,7.0
208,9992,7308,2684,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,8.0
209,9984,6961,3023,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,9.0
210,9975,6564,3411,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,10.0
211,9963,6128,3835,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,11.0
212,9940,5707,4233,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,12.0
213,9917,5266,4651,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,13.0
214,9885,4870,5015,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,14.0
215,9573,4395,5178,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,15.0
216,9258,3966,5292,0,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,16.0
217,8945,3586,5357,2,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,17.0
218,8551,3236,5310,5,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,18.0
219,8217,2959,5253,5,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,19.0
220,7869,2673,5185,11,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,20.0
221,7490,2399,5071,20,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,21.0
222,7181,2148,5003,30,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,22.0
223,7005,1962,5000,43,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,23.0
224,6836,1761,4998,77,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,24.0
225,6700,1598,5001,101,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,25.0
226,6584,1449,5000,135,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,26.0
227,6456,1286,4994,176,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,27.0
228,6377,1147,4992,238,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,28.0
229,6321,1024,4993,304,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,29.0
230,6275,908,4986,381,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,30.0
231,6226,799,4963,464,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,31.0
232,6188,703,4944,541,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,32.0
233,6142,620,4892,630,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,33.0
234,6108,548,4818,742,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,34.0
235,6060,489,4719,852,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,35.0
236,6031,444,4595,992,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,36.0
237,5981,384,4471,1126,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,37.0
238,5938,347,4325,1266,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,38.0
239,5895,328,4156,1411,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,39.0
240,5859,301,3999,1559,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,40.0
241,5819,282,3786,1751,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,41.0
242,5790,269,3606,1915,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,42.0
243,5765,250,3431,2084,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,43.0
244,5734,236,3217,2281,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,44.0
245,5703,220,3035,2448,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,45.0
246,5672,208,2836,2628,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,46.0
247,5642,196,2630,2816,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,47.0
248,5623,187,2457,2979,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,48.0
249,5607,174,2308,3125,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,49.0
250,5579,168,2132,3279,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,50.0
251,5562,165,1981,3416,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,51.0
252,5553,156,1854,3543,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,52.0
253,5538,150,1723,3665,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,53.0
254,5521,145,1578,3798,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,54.0
255,5506,141,1447,3918,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,55.0
256,5490,140,1333,4017,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,56.0
257,5481,140,1231,4110,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,57.0
258,5468,138,1122,4208,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,58.0
259,5455,137,1034,4284,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,59.0
260,5447,137,956,4354,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,60.0
261,5441,135,880,4426,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,61.0
262,5430,135,804,4491,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,62.0
263,5427,135,744,4548,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,63.0
264,5418,135,671,4612,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,64.0
265,5413,135,613,4665,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,65.0
266,5407,134,556,4717,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,66.0
267,5402,134,514,4754,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,67.0
268,5400,133,467,4800,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,68.0
269,5396,133,426,4837,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,69.0
270,5392,133,393,4866,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,70.0
271,5386,133,347,4906,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,71.0
272,5379,133,311,4935,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,72.0
273,5373,133,281,4959,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,73.0
274,5370,133,251,4986,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,74.0
275,5368,133,230,5005,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,75.0
276,5367,133,205,5029,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,76.0
277,5365,133,186,5046,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,77.0
278,5362,133,175,5054,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,78.0
279,5357,133,159,5065,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,79.0
280,5357,133,146,5078,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,80.0
281,5354,133,126,5095,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,81.0
282,5350,133,115,5102,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,82.0
283,5349,133,109,5107,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,83.0
284,5348,133,100,5115,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,84.0
285,5348,133,99,5116,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,85.0
286,5347,133,93,5121,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,86.0
287,5347,133,88,5126,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,87.0
288,5346,132,86,5128,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,88.0
289,5345,131,77,5137,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,89.0
290,5345,131,69,5145,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,90.0
291,5344,131,62,5151,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,91.0
292,5343,131,55,5157,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,92.0
293,5341,131,48,5162,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,93.0
294,5339,131,44,5164,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,94.0
295,5337,131,38,5168,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,95.0
296,5337,131,31,5175,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,96.0
297,5337,131,31,5175,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,97.0
298,5337,131,26,5180,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,98.0
299,5337,131,25,5181,10000.0,0.1,0.5,28.0,0.02,0.0,3.0,99.0
300,10000,8966,1034,0,10000.0,0.1,0.5,28.0,0.02,0.0,4.0,0.0
301,10000,8882,1118,0,10000.0,0.1,0.5,28.0,0.02,0.0,4.0,1.0
302,10000,8777,1223,0,10000.0,0.1,0.5,28.0,0.02,0.0,4.0,2.0
303,10000,8649,1351,0,10000.0,0.1,0.5,28.0,0.02,0.0,4.0,3.0
