,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#,Time
23,9829,7777,1917,135,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,23.0
24,9817,7708,1944,165,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,24.0
25,9802,7622,1990,190,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,25.0
26,9783,7550,2015,218,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,26.0
27,9768,7494,2025,249,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,27.0
28,9756,7427,2049,280,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,28.0
29,9739,7351,2067,321,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,29.0
30,9724,7283,2079,362,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,30.0
31,9705,7200,2092,413,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,31.0
32,9680,7137,2083,460,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,32.0
33,9665,7075,2078,512,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,33.0
34,9645,6998,2083,564,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,34.0
35,9631,6939,2070,622,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,35.0
36,9615,6886,2048,681,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,36.0
37,9590,6829,2039,722,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,37.0
38,9569,6776,2011,782,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,38.0
39,9553,6703,2008,842,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,39.0
40,9540,6635,2000,905,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,40.0
41,9525,6575,1978,972,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,41.0
42,9512,6537,1939,1036,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,42.0
43,9496,6474,1925,1097,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,43.0
44,9482,6422,1893,1167,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,44.0
45,9465,6380,1848,1237,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,45.0
46,9454,6340,1818,1296,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,46.0
47,9435,6288,1786,1361,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,47.0
48,9416,6242,1750,1424,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,48.0
49,9401,6204,1703,1494,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,49.0
50,9388,6153,1676,1559,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,50.0
51,9369,6115,1628,1626,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,51.0
52,9356,6079,1596,1681,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,52.0
53,9345,6046,1547,1752,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,53.0
54,9335,6011,1502,1822,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,54.0
55,9317,5971,1473,1873,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,55.0
56,9307,5937,1389,1981,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,56.0
57,9294,5912,1364,2018,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,57.0
58,9276,5882,1332,2062,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,58.0
59,9263,5856,1308,2099,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,59.0
60,9254,5834,1278,2142,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,60.0
61,9245,5804,1250,2191,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,61.0
62,9233,5782,1223,2228,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,62.0
63,9220,5757,1190,2273,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,63.0
64,9209,5733,1153,2323,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,64.0
65,9201,5718,1113,2370,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,65.0
66,9194,5694,1089,2411,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,66.0
67,9181,5683,1053,2445,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,67.0
68,9172,5663,1043,2466,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,68.0
69,9165,5652,1019,2494,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,69.0
70,9158,5638,990,2530,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,70.0
71,9150,5622,955,2573,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,71.0
72,9139,5605,934,2600,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,72.0
73,9131,5590,906,2635,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,73.0
74,9123,5581,872,2670,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,74.0
75,9120,5570,850,2700,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,75.0
76,9115,5555,838,2722,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,76.0
77,9104,5547,802,2755,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,77.0
78,9098,5536,767,2795,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,78.0
79,9095,5532,741,2822,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,79.0
80,9087,5526,716,2845,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,80.0
81,9079,5518,684,2877,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,81.0
82,9072,5508,664,2900,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,82.0
83,9066,5500,645,2921,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,83.0
84,9060,5490,609,2961,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,84.0
85,9053,5480,583,2990,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,85.0
86,9046,5470,566,3010,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,86.0
87,9044,5464,552,3028,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,87.0
88,9039,5456,537,3046,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,88.0
89,9035,5447,521,3067,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,89.0
90,9029,5438,503,3088,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,90.0
91,9024,5434,476,3114,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,91.0
92,9020,5432,451,3137,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,92.0
93,9012,5426,433,3153,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,93.0
94,9008,5424,415,3169,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,94.0
95,9004,5421,396,3187,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,95.0
96,9002,5419,383,3200,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,96.0
97,9000,5419,362,3219,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,97.0
98,8998,5418,349,3231,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,98.0
99,8994,5416,335,3243,10000.0,0.1,0.5,28.0,0.02,0.75,1.0,99.0
100,10000,9066,934,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,0.0
101,10000,9034,966,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,1.0
102,10000,9006,994,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,2.0
103,10000,8983,1017,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,3.0
104,10000,8954,1046,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,4.0
105,9998,8924,1074,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,5.0
106,9998,8881,1117,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,6.0
107,9998,8840,1158,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,7.0
108,9996,8804,1192,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,8.0
109,9992,8753,1239,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,9.0
110,9990,8698,1292,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,10.0
111,9987,8648,1339,0,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,11.0
112,9979,8603,1375,1,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,12.0
113,9974,8546,1425,3,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,13.0
114,9961,8500,1456,5,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,14.0
115,9949,8438,1500,11,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,15.0
116,9939,8390,1530,19,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,16.0
117,9927,8332,1570,25,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,17.0
118,9908,8268,1607,33,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,18.0
119,9890,8209,1636,45,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,19.0
120,9877,8157,1664,56,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,20.0
121,9856,8102,1682,72,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,21.0
122,9842,8021,1735,86,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,22.0
123,9829,7943,1783,103,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,23.0
124,9818,7870,1821,127,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,24.0
125,9804,7782,1866,156,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,25.0
126,9789,7704,1900,185,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,26.0
127,9774,7638,1915,221,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,27.0
128,9757,7587,1918,252,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,28.0
129,9743,7538,1927,278,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,29.0
130,9725,7477,1926,322,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,30.0
131,9711,7420,1930,361,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,31.0
132,9688,7353,1935,400,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,32.0
133,9670,7291,1925,454,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,33.0
134,9656,7216,1940,500,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,34.0
135,9638,7151,1942,545,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,35.0
136,9628,7075,1947,606,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,36.0
137,9617,7016,1947,654,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,37.0
138,9605,6970,1929,706,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,38.0
139,9587,6903,1915,769,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,39.0
140,9571,6853,1899,819,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,40.0
141,9553,6804,1867,882,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,41.0
142,9526,6764,1824,938,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,42.0
143,9511,6707,1812,992,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,43.0
144,9493,6644,1796,1053,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,44.0
145,9481,6591,1796,1094,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,45.0
146,9468,6544,1770,1154,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,46.0
147,9457,6499,1753,1205,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,47.0
148,9444,6441,1748,1255,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,48.0
149,9429,6384,1732,1313,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,49.0
150,9412,6340,1697,1375,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,50.0
151,9395,6282,1674,1439,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,51.0
152,9378,6233,1639,1506,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,52.0
153,9370,6200,1604,1566,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,53.0
154,9363,6165,1567,1631,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,54.0
155,9353,6132,1533,1688,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,55.0
156,9339,6108,1429,1802,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,56.0
157,9328,6087,1402,1839,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,57.0
158,9312,6058,1355,1899,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,58.0
159,9307,6039,1324,1944,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,59.0
160,9292,6009,1282,2001,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,60.0
161,9279,5980,1245,2054,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,61.0
162,9269,5954,1218,2097,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,62.0
163,9258,5928,1189,2141,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,63.0
164,9250,5904,1169,2177,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,64.0
165,9241,5887,1130,2224,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,65.0
166,9234,5864,1107,2263,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,66.0
167,9219,5845,1072,2302,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,67.0
168,9207,5822,1051,2334,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,68.0
169,9199,5804,1022,2373,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,69.0
170,9186,5791,996,2399,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,70.0
171,9179,5774,974,2431,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,71.0
172,9167,5761,943,2463,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,72.0
173,9157,5751,914,2492,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,73.0
174,9148,5735,897,2516,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,74.0
175,9135,5720,871,2544,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,75.0
176,9125,5706,843,2576,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,76.0
177,9120,5693,819,2608,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,77.0
178,9113,5686,791,2636,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,78.0
179,9109,5680,767,2662,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,79.0
180,9100,5675,735,2690,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,80.0
181,9094,5664,727,2703,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,81.0
182,9091,5652,705,2734,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,82.0
183,9088,5643,680,2765,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,83.0
184,9085,5632,662,2791,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,84.0
185,9078,5619,648,2811,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,85.0
186,9070,5613,628,2829,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,86.0
187,9065,5610,597,2858,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,87.0
188,9057,5602,572,2883,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,88.0
189,9049,5597,546,2906,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,89.0
190,9043,5584,534,2925,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,90.0
191,9036,5577,506,2953,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,91.0
192,9033,5571,485,2977,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,92.0
193,9032,5564,474,2994,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,93.0
194,9030,5559,464,3007,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,94.0
195,9023,5551,445,3027,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,95.0
196,9020,5547,432,3041,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,96.0
197,9014,5547,416,3051,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,97.0
198,9007,5546,399,3062,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,98.0
199,9005,5544,382,3079,10000.0,0.1,0.5,28.0,0.02,0.75,2.0,99.0
200,10000,9055,945,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,0.0
201,10000,8988,1012,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,1.0
202,10000,8956,1044,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,2.0
203,9999,8928,1071,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,3.0
204,9999,8898,1101,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,4.0
205,9998,8855,1143,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,5.0
206,9997,8797,1200,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,6.0
207,9996,8773,1223,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,7.0
208,9993,8728,1265,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,8.0
209,9990,8681,1309,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,9.0
210,9987,8621,1366,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,10.0
211,9984,8552,1432,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,11.0
212,9977,8487,1490,0,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,12.0
213,9966,8424,1541,1,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,13.0
214,9951,8351,1597,3,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,14.0
215,9936,8284,1641,11,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,15.0
216,9923,8231,1674,18,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,16.0
217,9905,8173,1704,28,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,17.0
218,9897,8085,1774,38,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,18.0
219,9883,8019,1804,60,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,19.0
220,9873,7955,1835,83,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,20.0
221,9860,7889,1861,110,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,21.0
222,9850,7818,1897,135,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,22.0
223,9829,7729,1940,160,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,23.0
224,9813,7651,1975,187,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,24.0
225,9795,7584,1998,213,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,25.0
226,9781,7522,2003,256,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,26.0
227,9772,7449,2032,291,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,27.0
228,9756,7388,2046,322,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,28.0
229,9740,7308,2073,359,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,29.0
230,9725,7222,2101,402,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,30.0
231,9707,7144,2117,446,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,31.0
232,9687,7099,2093,495,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,32.0
233,9667,7026,2098,543,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,33.0
234,9647,6953,2092,602,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,34.0
235,9633,6875,2105,653,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,35.0
236,9618,6816,2081,721,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,36.0
237,9599,6747,2066,786,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,37.0
238,9584,6672,2062,850,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,38.0
239,9568,6585,2052,931,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,39.0
240,9551,6528,2032,991,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,40.0
241,9538,6458,2022,1058,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,41.0
242,9521,6400,1997,1124,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,42.0
243,9514,6342,1982,1190,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,43.0
244,9500,6291,1949,1260,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,44.0
245,9481,6242,1910,1329,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,45.0
246,9465,6195,1888,1382,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,46.0
247,9456,6147,1866,1443,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,47.0
248,9445,6087,1859,1499,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,48.0
249,9438,6035,1829,1574,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,49.0
250,9425,6003,1766,1656,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,50.0
251,9405,5971,1732,1702,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,51.0
252,9388,5929,1691,1768,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,52.0
253,9370,5892,1645,1833,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,53.0
254,9355,5841,1617,1897,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,54.0
255,9344,5805,1576,1963,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,55.0
256,9330,5776,1487,2067,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,56.0
257,9313,5747,1438,2128,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,57.0
258,9298,5716,1406,2176,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,58.0
259,9285,5692,1375,2218,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,59.0
260,9271,5676,1326,2269,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,60.0
261,9267,5648,1308,2311,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,61.0
262,9256,5625,1281,2350,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,62.0
263,9247,5602,1249,2396,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,63.0
264,9231,5577,1216,2438,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,64.0
265,9215,5564,1165,2486,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,65.0
266,9201,5545,1131,2525,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,66.0
267,9191,5530,1110,2551,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,67.0
268,9176,5507,1078,2591,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,68.0
269,9167,5494,1048,2625,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,69.0
270,9153,5478,1018,2657,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,70.0
271,9143,5459,988,2696,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,71.0
272,9133,5451,952,2730,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,72.0
273,9131,5434,941,2756,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,73.0
274,9123,5419,909,2795,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,74.0
275,9115,5408,880,2827,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,75.0
276,9108,5398,838,2872,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,76.0
277,9099,5391,810,2898,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,77.0
278,9092,5383,778,2931,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,78.0
279,9085,5372,763,2950,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,79.0
280,9077,5365,732,2980,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,80.0
281,9068,5362,691,3015,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,81.0
282,9061,5353,662,3046,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,82.0
283,9054,5344,638,3072,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,83.0
284,9049,5338,616,3095,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,84.0
285,9042,5333,579,3130,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,85.0
286,9036,5329,563,3144,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,86.0
287,9034,5321,546,3167,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,87.0
288,9025,5317,515,3193,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,88.0
289,9023,5312,501,3210,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,89.0
290,9011,5309,467,3235,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,90.0
291,9007,5305,447,3255,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,91.0
292,9006,5301,429,3276,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,92.0
293,9002,5294,418,3290,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,93.0
294,9000,5293,400,3307,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,94.0
295,8995,5289,380,3326,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,95.0
296,8992,5289,359,3344,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,96.0
297,8988,5286,342,3360,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,97.0
298,8985,5283,329,3373,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,98.0
